240.46971187479008,98.05736064422332,20.0
227.27820064736565,113.09012591002639,20.0
216.27885314758777,129.79384868607633,20.0
201.74397174187715,142.96203755619354,19.612852306514505
189.2498976625031,158.5792752408519,20.0
180.77620656713952,176.69547128804558,20
176.32896272976612,196.1947538966685,20.0
169.78002115422277,215.09214430487353,20.0
164.4940333671565,234.38095798314276,20.0
164.20804558009024,253.669771661412,19.290933676972124
167.45759169895672,269.42305143374847,16.084942448269633
174.2426717237559,281.6407973001522,13.975357777135981
184.56328565448783,290.3230092606232,13.48687793500646
198.4194334911525,295.4696873151615,14.781107125941988
215.8111152337499,297.080831463767,17.46614952711049
235.72708810813708,295.2494318714678,20.0
255.22306765972056,290.78773025389637,20.0
274.116494620351,284.22736306270014,20.0
292.35405170729734,276.0181297549928,20.0
309.9564511222941,266.52310290748346,20.0
326.9814869209155,256.0279537396221,20.0
343.5015025447138,244.75457430888088,20.0
359.5906810442219,232.87440868667824,20.0
375.3184950221144,220.51981976284878,20
390.7468015976096,207.79318013518068,20.0
407.72208158019583,197.2177430514093,20.0
424.6973615627821,191.6423059676379,17.86744607274039
442.97522805156694,183.52321755709852,20.0
460.615294754951,174.0983543379233,19.999999999999996
479.07929277887916,166.41195225551982,20.0
498.08549251247905,160.1858482018995,20.0
516.4385193562031,152.2381186095225,20.0
482.65756061862754,140.70882222742844,20.0
464.1017623445746,133.24676149244027,20.0
444.41038607067526,129.74680428702825,20.0
424.41040953173854,129.77743828742857,20.0
404.63612203142094,132.77369492776873,20.0
386.0947013655704,140.27140922560454,19.999999999999996
368.20446289520015,149.2122910318518,20.0
350.92118309526035,159.27649688015362,20.0
335.84431612804383,172.41758064264656,20
323.061006499848,187.7989653316034,20.0
314.2771837832117,205.76683828537017,20.0
307.1330231393042,224.44733529947672,20.0
303.9263815752598,244.18859792069077,20.0
304.20894581502773,264.1866017573342,20.0
307.41188014832596,283.9284661995944,20.0
312.97325031671375,303.13969109157273,20.0
320.3997974178535,321.7097314295621,19.999999999999996
331.36187842492603,336.7442378616187,18.606547333161306
345.85949333793127,348.24321038774264,18.50424835875114
363.8926421568693,356.2066490079338,19.713214121079204
383.4840594782162,360.2286345052755,20
403.4796366669292,360.6492208700324,20.0
423.3066732608823,358.02460282124036,20.0
442.64569518566793,352.9253645455114,19.999999999999996
461.356955510654,345.86216859391834,20.0
479.4125846051751,337.260177080258,20.0
496.84668376041714,327.45955533236935,20.0
513.7228860302432,316.72671801188807,20.0
484.37099089341234,303.0888262188221,20.0
466.8923182827997,293.367920717223,20.0
447.7061758663116,287.7206258626722,20.0
427.7919993820318,285.8697949808902,20.0
407.8434149356132,287.3029657955897,19.999999999999996
388.15564646924565,283.78277079890233,20.0
369.80073637033286,275.83939146383153,20.0
350.19426497031407,271.89144525849326,20.0
330.197440073258,271.5350830319889,20.0
310.7158218147072,276.0590801615306,20.0
292.7480073813465,284.8430225844017,20.0
274.7801929479858,288.6269650072728,18.36193278964088
256.81237851462515,287.41090743014394,18.00891866666563
236.92772330833412,289.5557820947625,20.0
217.49125089977176,294.26996710504733,20.0
198.66823252809422,301.0296993023677,20.0
178.8729931883396,303.8842569706993,20
159.07775384858496,301.7388146390309,19.911163283863747
140.26581426617818,294.9483117748921,20.0
123.31923893467447,284.3269378273432,20.0
108.61382368579412,270.7714679956481,20.0
